label,name,itemUrl,product,productUrl
application,Paper & Film Liners,http://www.momentive.com/Products/selectorresults.aspx?taxids=1148&sort=Ascending,SS4191B,http://msds.momentive.com/ehswww/showOptions.jsp?Product=SS4191B
application,Paper & Film Liners,http://www.momentive.com/Products/selectorresults.aspx?taxids=1148&sort=Ascending,SS4195A,http://msds.momentive.com/ehswww/showOptions.jsp?Product=SS4195A
application,Paper & Film Liners,http://www.momentive.com/Products/selectorresults.aspx?taxids=1148&sort=Ascending,TPR6700,http://msds.momentive.com/ehswww/showOptions.jsp?Product=TPR6700
application,Paper & Film Liners,http://www.momentive.com/Products/selectorresults.aspx?taxids=1148&sort=Ascending,TPR6705,http://msds.momentive.com/ehswww/showOptions.jsp?Product=TPR6705
application,Paper & Film Liners,http://www.momentive.com/Products/selectorresults.aspx?taxids=1148&sort=Ascending,TPR6710,http://msds.momentive.com/ehswww/showOptions.jsp?Product=TPR6710
application,Paper & Film Liners,http://www.momentive.com/Products/selectorresults.aspx?taxids=1148&sort=Ascending,TPR6712,http://msds.momentive.com/ehswww/showOptions.jsp?Product=TPR6712
application,Paper & Film Liners,http://www.momentive.com/Products/selectorresults.aspx?taxids=1148&sort=Ascending,TPR6722,http://msds.momentive.com/ehswww/showOptions.jsp?Product=TPR6722
application,Paper & Film Liners,http://www.momentive.com/Products/selectorresults.aspx?taxids=1148&sort=Ascending,XS56-C0548,http://msds.momentive.com/ehswww/showOptions.jsp?Product=XS56-C0548
application,Paper & Film Liners,http://www.momentive.com/Products/selectorresults.aspx?taxids=1148&sort=Ascending,XSR7029A,http://msds.momentive.com/ehswww/showOptions.jsp?Product=XSR7029A
application,Acid Fracturing,http://www.momentive.com/Products/selectorresults.aspx?taxids=1457&sort=Ascending,Silwet* Hydrostable 212,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+Hydrostable+212
application,Acid Fracturing,http://www.momentive.com/Products/selectorresults.aspx?taxids=1457&sort=Ascending,Silwet* L-7607,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+L-7607
application,Fabric Coating,http://www.momentive.com/Products/selectorresults.aspx?taxids=1897&sort=Ascending,RPS-116,http://msds.momentive.com/ehswww/showOptions.jsp?Product=RPS-116
application,Fabric Coating,http://www.momentive.com/Products/selectorresults.aspx?taxids=1897&sort=Ascending,XF40-C3029,http://msds.momentive.com/ehswww/showOptions.jsp?Product=XF40-C3029
application,Acrylic Resins,http://www.momentive.com/Products/selectorresults.aspx?taxids=1458&sort=Ascending,TSF410,http://msds.momentive.com/ehswww/showOptions.jsp?Product=TSF410
application,Acrylic Resins,http://www.momentive.com/Products/selectorresults.aspx?taxids=1458&sort=Ascending,TSF411,http://msds.momentive.com/ehswww/showOptions.jsp?Product=TSF411
application,Acrylic Resins,http://www.momentive.com/Products/selectorresults.aspx?taxids=1458&sort=Ascending,TSF4300,http://msds.momentive.com/ehswww/showOptions.jsp?Product=TSF4300
application,Acrylic Resins,http://www.momentive.com/Products/selectorresults.aspx?taxids=1458&sort=Ascending,TSF4700,http://msds.momentive.com/ehswww/showOptions.jsp?Product=TSF4700
application,Fabric Softeners,http://www.momentive.com/Products/selectorresults.aspx?taxids=1503&sort=Ascending,Silwet* Hydrostable 212,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+Hydrostable+212
application,Fabric Softeners,http://www.momentive.com/Products/selectorresults.aspx?taxids=1503&sort=Ascending,Silwet* Hydrostable 611,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+Hydrostable+611
application,Fabric Softeners,http://www.momentive.com/Products/selectorresults.aspx?taxids=1503&sort=Ascending,Silwet* Hydrostable 68,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+Hydrostable+68
application,Phenol Resins,http://www.momentive.com/Products/selectorresults.aspx?taxids=1550&sort=Ascending,YF3842,http://msds.momentive.com/ehswww/showOptions.jsp?Product=YF3842
application,Activator Penetrant,http://www.momentive.com/Products/selectorresults.aspx?taxids=1459&sort=Ascending,Silwet* 625,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+625
application,Activator Penetrant,http://www.momentive.com/Products/selectorresults.aspx?taxids=1459&sort=Ascending,Silwet* HS-429,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+HS-429
application,Activator Penetrant,http://www.momentive.com/Products/selectorresults.aspx?taxids=1459&sort=Ascending,Silwet* HS-508,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+HS-508
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,88849T,http://msds.momentive.com/ehswww/showOptions.jsp?Product=88849T
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,Baysilone* Antifoam 100%,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Baysilone*+Antifoam+100%25
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,Baysilone* Antifoam CF 55,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Baysilone*+Antifoam+CF+55
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,EWH42-BT,http://msds.momentive.com/ehswww/showOptions.jsp?Product=EWH42-BT
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,FF160,http://msds.momentive.com/ehswww/showOptions.jsp?Product=FF160
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,FF170,http://msds.momentive.com/ehswww/showOptions.jsp?Product=FF170
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,FR2000,http://msds.momentive.com/ehswww/showOptions.jsp?Product=FR2000
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,GPW 2233,http://msds.momentive.com/ehswww/showOptions.jsp?Product=GPW+2233
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,HN8758,http://msds.momentive.com/ehswww/showOptions.jsp?Product=HN8758
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,SAG* 290,http://msds.momentive.com/ehswww/showOptions.jsp?Product=SAG*+290
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,SAG* 7133,http://msds.momentive.com/ehswww/showOptions.jsp?Product=SAG*+7133
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,SagTex* DSA,http://msds.momentive.com/ehswww/showOptions.jsp?Product=SagTex*+DSA
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,Silwet* DA-40,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+DA-40
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,TP-3781,http://msds.momentive.com/ehswww/showOptions.jsp?Product=TP-3781
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,TSF4421,http://msds.momentive.com/ehswww/showOptions.jsp?Product=TSF4421
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,TSF4460,http://msds.momentive.com/ehswww/showOptions.jsp?Product=TSF4460
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,XF40-A1419,http://msds.momentive.com/ehswww/showOptions.jsp?Product=XF40-A1419
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,XF40-A6022,http://msds.momentive.com/ehswww/showOptions.jsp?Product=XF40-A6022
application,Pigment Dispersions,http://www.momentive.com/Products/selectorresults.aspx?taxids=1551&sort=Ascending,XF40-A7968,http://msds.momentive.com/ehswww/showOptions.jsp?Product=XF40-A7968
application,Activator Spreader,http://www.momentive.com/Products/selectorresults.aspx?taxids=1460&sort=Ascending,AgroSpred* 100,http://msds.momentive.com/ehswww/showOptions.jsp?Product=AgroSpred*+100
application,Activator Spreader,http://www.momentive.com/Products/selectorresults.aspx?taxids=1460&sort=Ascending,Antifoam OR-10,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Antifoam+OR-10
application,Activator Spreader,http://www.momentive.com/Products/selectorresults.aspx?taxids=1460&sort=Ascending,SAG* 1599,http://msds.momentive.com/ehswww/showOptions.jsp?Product=SAG*+1599
application,Activator Spreader,http://www.momentive.com/Products/selectorresults.aspx?taxids=1460&sort=Ascending,Silwet* 408,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+408
application,Activator Spreader,http://www.momentive.com/Products/selectorresults.aspx?taxids=1460&sort=Ascending,Silwet* 560,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+560
application,Activator Spreader,http://www.momentive.com/Products/selectorresults.aspx?taxids=1460&sort=Ascending,Silwet* 618,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+618
application,Activator Spreader,http://www.momentive.com/Products/selectorresults.aspx?taxids=1460&sort=Ascending,Silwet* 641,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+641
application,Activator Spreader,http://www.momentive.com/Products/selectorresults.aspx?taxids=1460&sort=Ascending,Silwet* 719,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+719
application,Activator Spreader,http://www.momentive.com/Products/selectorresults.aspx?taxids=1460&sort=Ascending,Silwet* 806,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+806
application,Activator Spreader,http://www.momentive.com/Products/selectorresults.aspx?taxids=1460&sort=Ascending,Silwet* Eco Spreader,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet+ECO
application,Activator Spreader,http://www.momentive.com/Products/selectorresults.aspx?taxids=1460&sort=Ascending,Silwet* HS-312,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+HS-312
application,Activator Spreader,http://www.momentive.com/Products/selectorresults.aspx?taxids=1460&sort=Ascending,Silwet* HS-604,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+HS-604
application,Activator Spreader,http://www.momentive.com/Products/selectorresults.aspx?taxids=1460&sort=Ascending,Silwet* L-77,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+L-77
application,Activator Spreader,http://www.momentive.com/Products/selectorresults.aspx?taxids=1460&sort=Ascending,Silwet* PD,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Silwet*+PD
application,Fiber Finishing,http://www.momentive.com/Products/selectorresults.aspx?taxids=1562&sort=Ascending,LE-45 T,http://msds.momentive.com/ehswww/showOptions.jsp?Product=LE-45+T
application,Fiber Finishing,http://www.momentive.com/Products/selectorresults.aspx?taxids=1562&sort=Ascending,LE-45NPF,http://msds.momentive.com/ehswww/showOptions.jsp?Product=LE-45NPF
application,Fiber Finishing,http://www.momentive.com/Products/selectorresults.aspx?taxids=1562&sort=Ascending,LE-743HS,http://msds.momentive.com/ehswww/showOptions.jsp?Product=LE-743HS
application,Fiber Finishing,http://www.momentive.com/Products/selectorresults.aspx?taxids=1562&sort=Ascending,Magnasoft NeoNYS,http://msds.momentive.com/ehswww/showOptions.jsp?Product=Magnasoft+NeoNYS
application,Fiber Finishing,http://www.momentive.com/Products/selectorresults.aspx?taxids=1562&sort=Ascending,MH 10,http://msds.momentive.com/ehswww/showOptions.jsp?Product=MH+10
